Address Code,Address Title,Address Line 1,Address Line 2,City,Postal Code,Origin Address
S1UQ,RRL AGRI INDORE MP PL D RELIANCE RETAIL,"L, SR 236/1/233/3/4/67/54 PAIKI PATW HALKA MANISH MAHESHWARI BALAJI WAREHOUSE VALLAGE DAKACHIA TEHSIL SANWA INDORE",,INDORE,452001,TRUE
S223,RRL TRENDS BADLI DC RELIANCE RETAIL LTD,INDOSPACE INDUST & LOGISTICS PARKTEHSIL BADLI DIST JHAJJAR BADLI HR,,JHAJJAR,124105,TRUE
S2GZ,QSCPL VF KOLKATA PL DC,HOWRAH,,HOWRAH,,TRUE
S2NA,RRL CONSUMER BRAND BHIWANDI CF,BHIWANDI,,BHIWANDI,,TRUE
S2OH,"RELIANCE RETAIL LTD, RRL HR KURUKSHETRA WH","NAND LAL GARG HUF WH, KHEWAT 31, 32, KH164, 42 TO 54/ 5/ 23/1/ 3/5/ 36/ 11/12/ 7/20, 26/3 / 3 / 5 AT VILLAGE TOWN KAMODA, THANESAR",,THANESAR,136118,TRUE
S3OM,RRL PL BKVK KUNDLI MANIYARI,RRL PL BKVK KUNDLI MANIYARI RELIANCE RETAIL LIMITED KHEWAT NO 1328 KHATA NO 1328 KHATA NO 1474 NARELA PIAU MANIYARI ROAD SECTOR 48 KUNDLI SONIPAT (HR),,SONIPAT,131028,TRUE
S3ON,PBG INDW MP,GRAM DAKACHIYA TEHSIL SANWAR INDORE RRL C/0 PRANIK LOGISTICS INDORE,,INDORE,452006,TRUE
S3OU,RRL BHIWANDI DC,COMPANY RRL MH BHIWANDI PL RELIANCE RETAIL LIMITED INDIAN CORPORATION BLDG NO 111 & 120 UNIT 5 TO 8 JUMBO BUILDING MANKOLI NAKA DAPODE VILLAGE BHIWANDI BHIWANDI,,BHIWANDI,421302,TRUE
S3QR,RRL ECOM EXPRESS LTD CB,HOWRAH,,HOWRAH,,TRUE
S3RW,RRL KASHIPUR,KHASRA NO 53MIN & 54MIN NAGAR INDUSTRIAL ESTATE BAZPUR ROAD KASHIPUR,,KASHIPUR,247667,TRUE
S3TP,RRL DIGITAL JAIPUR AJMER ROAD DC,"""KHASRA NO 1, 5, 6, 8, 9, 10"" 894/1 896/8 898/9 VILLAGE SARANGPURA TEHSIL SANGANER DISTRICT JAIPUR RAJ",,JAIPUR,302026,TRUE
S3WL,RRL AGRI SOURCING PRERNA RELIANCE RETAIL LTD,"PRERNA GARG CHAMBER NO, 01 & 02 KHASRA NO 40-2, 4-0, 40-3, 1-0, SITUATED IN THE REVENUE STATE VILLAGE HAMIDPUR ALIPUR",,ALIPUR,110036,TRUE
S3XT,RRL COLD STORAGE MOTHER SHREE,"RELIANCE RETAIL LIMITED GJ-DC-AHM-005 PLOT NO 49/50, PHASE L ""BEHIND, JAYHIND METAL"" GIDC, NARODA AHMEDABAD",,AHMEDABAD,382330,TRUE
S410,CONCEPTS HYGIENE PVT LTD,"532 NR MAAN LAKE, OAD VILLAGE PIRANA ROAD SP RING ROAD",,AHMEDABAD,382421,TRUE
S433,DBS DC DASANPURA HOBALI,"SCHENKER LOGISTICS CENTRE (SLC), SURVEY NO 71 DASANAPURA VILLAGE, DASANAPURA HOBLI RAUTANAHALLI RD, 562123 BANGALORE",,BANGALORE,562123,TRUE
S4WV,RRL RAI PACKING CENTRE RELIANCE RETAIL LTD,PLOT NO. 401 PHASE- V FOOD PARK HSIIDC INDUSTRIAL ESTATE RAI OPP YAKULT MILK DAIRY 131029 SONIPAT (HR),,SONIPAT,131029,TRUE
s4wx,RRL NARODA AHMEDABAD,"103-106, GATE NO 5, VIMAL COMPOUND GIDC, NARODA AHMEDABAD",,AHMEDABAD,380038,TRUE
S4XC,RRL FOOTPRINT SULTANPUR NDC,"INDUSTRIAL PLOT NO 1, VILLAGE: DADRI TOE, JHAJJAR HARYANA JHAJJAR",,JHAJJAR,124103,TRUE
S531,RRL AKBARPUR SONEPAT,RELIANCE RETAIL LIMITED M/S PARAS PRODUCTS PVT LTD KILLA NO 91//16/2 17/1 17/2 24/1 24/2/1 24/2/2 2 VILLAGE AKBARPUR BAROTA DISTRICT SONEPAT,,AKBARPURA,131103,TRUE
S537,RRL BHIWANDI,"RELIANCE RETAIL LTD. O1, SAGAR COMPLEX, VILLAGE OVLI, OPP. HP PETROL PUMP, MUMBAI-NASHIK HIGHWAY, BHIWANDI",,BHIWANDI,421302,TRUE
S542,TVS DC NAGPUR,"KHASRA NO 60 MOUZA KHAPARI P H NO 23, KALMESHWAR BYPASS ROAD, TAL KALMESHWAR DISTRICT NAGPUR",,NAGPUR,440023,TRUE
S570,SAGAR COMPLAX,"BHIWANDI NASIK ROAD, BHIWANDI",,MUMBAI,421308,TRUE
S573,RRL CDIT RAIPUR CG DIGITAL,RELIANCE RETAIL LIMITED G D LOGISTIC PARK LAND KHASRA NO 557/11 PATWARI HALKA NO 22 NEAR RAILWAY OVERBRIDGE RING ROAD 3 GIROUD,,RAIPUR,493111,TRUE
S581,RRL AJIO,"RRL AJIO B2B DC BADLI, 900 DC PAHASOUR FAIZABAD JHAJJAR BADLI ROAD HARYANA",,JHAJJAR,124105,TRUE
S682,"RRL AJIO, KHOPOLI",KHOPOLI DC,,KHOPOLI,410203,TRUE
S699,RRL-BADLI JHAJJAR,"DB SCHENKER CDIT C/O INDO SPACE INDUSTRIAL PARK PVT LTD 20 CUBE WAREHOUSING & DISTRIBUTON LTD. VLG PAHASOUR FAIZABAD PO BADLI JHAJJAR, BADLI ROAD MDR 123 NEAR DON BOSCO SCHOOL",,JHAJJAR,124105,TRUE
S701,RELIANCE RETAIL LTD CHENNAI,PROCONNECT SUPPLY CHAIN SOLUTION LTD 79 KURUTHANAMEDU VILLAGE KAVARAIPET,,CHENNAI,601206,TRUE
S729,PL COLD STORE SONIPAT,"HR-PL-SOPT-01-B, M/S VRINDAVAN AGRO FOOD COLD STORAGE, 102/14/1/1 VLG AKBARPURA BAROTA SEC42, NARELA SAFIABAD ROAD DISTRICT SONIPAT",,SONIPAT,131001,TRUE
S837,FC VADODARA,"OPP RELIANCE GUJARATI MEDIUM SCHOOL, PETROCHEMICALS TOWNSHIP, REFINERY ROAD VILLAGE UNDHERA, SECTOR-1 PO PETROCHEMICALS TOWNSHIP, VADODARA",,VADODARA,391345,TRUE
S845,"FC KUMBHERPHAL, AURANGABAD","EGROCERY FC KUMBHERPHAL AURANGABAD, PLOT NO. D-190, SHENDRA FIVE STAR INDUSTRIAL AREA, KUMBHERPHAL SHENDRA, MIDC, AURANGABAD-431201",,AURANGABAD,431201,TRUE
S846,FC RELIANCE MARKET MANGALIYA,"KHASRA NO 44, MANGALAYA, VILLAGE LASUDIA P, OPP HPS BOTTLING PLANT, TEHSIL SANVER, AB ROAD",,INDORE,452001,TRUE
S861,LUCKNOW MOHAN ROAD,"CDIT DC DB SCHENKER LUCKNOW MOHAN ROAD, NEAR SHIVANI PUBLIC SCHOOL, VILLAGE BHAUKAPUR, KHASRA NO 539BA/ 644 LUCKNOW",,LUCKNOW,226401,TRUE
S950,RMFC PATIALA,"RELIANCE RETAIL LIMITED, E-GROCERY RMFC PATIALA, KHEWAT NO-3 KHATAUNI NO-6, VILL-BIR BAHADURGARH AND KHEWAT NO-30, KHATAUNI NO-40, VILLAGE KASBA ALIAS RURKI TEHSIL PATIALA, PATIALA",,PATIALA,147021,TRUE
SA87,E GROCERY,"FC, RAIPUR",,RAIPUR,492001,TRUE
SACU,RRL NAGPUR SAMRUDHHI DIGITAL DC,"RRL NAGPUR SAMRUDHHI DIGITAL DC, RELIANCE RETAIL LTD C/O FRL SUR NO 60, 1 2 3 B 83 2 84 85 A/B 86TO90 91 1 91 4, PATWARI HALKA N71 MOUZA WADGAON HINGNA, NAGPUR - 441122",,NAGPUR,,TRUE
SADW,QWIK SUPPLY CHAIN PVT LTD BHW,QSCPL VF-BHW-MILESTONE COMPOUND SN43/1/2A/1C 44/1D/A/C 45/1A/2A/2B 46/1A 1B/C/D/3E/4E/1E/7B/7A A5/6/8 MILESTONE COMPD IND COOP VLG DIVE ANJUR BHIWANDI THANE,,THANE,421302,TRUE
SAEX,SAEX - QSCPL - VF APPAREL DC HR,JHAJJAR REWARI ROAD NH 71 NEW NH 352 CHAINANGE RD 401 370 VILLAGE GHIJA ROAD JHAJJAR,,JHAJJAR,124103,TRUE
SAEY,SAEX QSCPL - VF APPAREL DC HR,JHAJJAR REWARI ROAD NH 71 NEW NH 352 CHAINANGE RD 401 370 GHIJA ROAD JHAJJAR,,JHAJJAR,124103,TRUE
SAEZ,RRL VF DL JINENDER BAKOLI PL DC,RRL VF DL JINENDER BAKOLI PL DC RELIANCE RETAIL LIMITED JINENDER KUMAR JAINCHMBR NO 12&3 NEW KHEWAT NO 370 MIN MUTATION NO 370 KHASRA NO21/8 9 HADBAST NO 33 BAKOLI NORTH DELHI,,BAKOLI,110007,TRUE
SAFY,YOUSTA NAGPUR KALAMESHWAR DC,YOUSTA NAGPUR KALAMESHWAR DC RELIANCE RETAIL LIMITED SURVEY NO 471 TO 476 MOUZA KHUMARI P S K 12 AND SURVEY NO 41 42/1 42/2AND43 MOUZA KOKARDI P S K 12 KALAMESHWAR NAGPUR,,KALAMESHWAR,441502,TRUE
SAI INTERN,SAI INTERNATIONAL,"PLOT NO-315, 316, SECTOR-17 HSIIDC, FOOTWEAR PARK, BAHDURGARH, HARYANA",,BAHADURGARH,124507,TRUE
SAIT,RRL-NORTH-RJ-JAIPUR,JAIPUR,,JAIPUR,,TRUE
SAJL,RRL VF UP KANPUR CHACHENDI PL DC,"UTTAR PRADESH RRL KALPI RD, CHACHENDI URF SACHENDI IST, ARAZI NO 882, 883, KA MI, NH-2, KANPUR NAGAR GROUND FLR",,KANPUR,209304,TRUE
SAME,INDRAPRASHTHA INDUSTRIAL LOGISTICS HUB VADALA,"VADALA PATIA ROAD KHEDA, GUJARAT",,KHEDA,387570,TRUE
SAMN,TRENDS NAGPUR KALAMESHWAR DC,"RELIANCE RETAIL LIMITED SY NO 471 TO 476, MOUZA KHUMARI, PSK 12 AND SURVEY NO41, 42/142/2 AND 43 MOUZA KOKARDI, PSK 12 KALAMESHWAR",,KALAMESHWAR,441502,TRUE
SAMPAKA,F&L ECOMM SAMPAKA JIT CDC,QWIK SUPPLY CHAIN PRIVATE LIMITED FARUKHNAGAR GURGAON VILLAGE SAMPAKA,,GURGAON,122503,TRUE
SANAND,CHEMCO PLASTIC INDUSTRIES PVT LTD,"BOL INDUSTRIAL ESTATE PHASE II, BOL INDUSTRIAL ESTATE PHASE II, PLOT NO. PE 45, SANAND GIDC, ROAD NO. F/38, SANAND AHMEDABAD GUJARAT",,AHMEDABAD,382170,TRUE
SANATHAL,RELIANCE RETAIL LTD. SANATHAL WAREHOUSE,"SURVEY NO.278 & 234 LOT NO : 54 & 95, SP RING ROAD, SANATHAL OKAF, AHMADABAD GUJARAT",,AHMEDABAD,382210,TRUE
SATNA,SMART HUB SATNA RRL,KHASRA NO.75TO79 &161168 &173 VILLAGE SARISTAL SATNA PANNA MAIN ROAD TEHSIL RAGHURAJ NGR,,SATNA,485441,TRUE
SB01,DC KHOPOLI,"BLDG NO B 100, SHED 100, INDRAN LOGISTICS, INDOSPACE INDSUSTRIAL AND LOGISTICS KHOPOLI II COMPLEX VILLAGE AJIVALI TALUKA KHALAPUR RAIGD",,MUMBAI,410203,TRUE
SB70,RRL WAREHOUSE RAJKOT,AARNAV WHS LLP C/O DML WHS OPP SKYWIN SPINNING MILLS JIYANA KUVADA WANKANER ROAD,,RAJKOT,360003,TRUE
SB85,RRL AJIO B2B CDC,"JAIPUR LOGISTICS PARK, BAGRU, NH8, JAIPUR (RJ)",,JAIPUR,303007,TRUE
SBI0,"RAM NAGAR, SABARMATI, AHMEDABAD, GU","AHMEDABAD, GUJARAT 380005",,AHMEDABAD,380005,TRUE
SBOB,"F-2,SURVEY NO. 122/7C,122/2,122/1,118/1,118/7,131","AYUSHI SPA BHIWANDI, MAHARASHTRA",,BHIWANDI,421101,TRUE
SC30,AJIO BAGRU DC,"JAIPUR LOGISTICS & WAREHOUSE, VILLAGE RAVAN, BAGRU",,JAIPUR,303007,TRUE
SC39,CC VADODARA,NA,,VADODARA,391775,TRUE
SC40,CC SABARKANTHA,GJ Q,,HIMMATNAGAR,383001,TRUE
SC52,VF BHOPAL SANCHIT DC,KHASRA 111 1 2 ADAMPUR CHAWNI VILLAGE AD PS BILKHIRIANEAR RESHMRAO HOTEL ADAMPUR ADAMPUR RAISEN ROAD BHOPAL-462022,,BHOPAL,462022,TRUE
SC54,DC BADLI,"SCHENKER INDIA PVT LTD, INDOSPACE INDUSTRIAL AREA, VILLAGE PAHASOUR FAIZABAD, PO BADLI JH",,DELHI,0,TRUE
SC79,"KD LGS DC WADPE, BHIWANDI","RICHLAND COMMERCIAL HUB BLDG NO D 6A & UNIT NO 12 TO 18 WADPE VILLAGE ROAD, NASIK HIGHWAY BHIWANDI, MUMBAI",,MUMBAI,421302,TRUE
SC80,QWIK SUPPLY CHAIN PVT LTD BHIWANDI,RICHLAND COMMERCIAL HUBBLDG NO D6 A & 6B UNIT NO 12 TO 18 WADPE VILLAGE ROAD NASIK HIGHWAY BHIWANDI MUMBAI,,BHIWANDI,421302,TRUE
SCB0,QSOPL VF TVS WADPE BHIWANDI DC,BHIWANDI MAHARASHTRA,,BHIWANDI,,TRUE
SD29,HAPUR,"VILLAGE BHOVAPUR, RELIANCE ROAD HAPUR",,HAPUR,245101,TRUE
SD32,FRAO CDC RANCHI VILLAGE TETRI,"ADDRESS- CDC RANCHI VILLAGE TETRI FOOD L, CDC RANCHI VILLAGE TETRI BB F, VILLAGE TETRI THANA NAMKUM, RANCHI, JHARKHAND",,RANCHI,834010,TRUE
SD34,CDC-BANUR-RAJPURA-(SF-FOOD),"CDC-BANUR-RAJPURA-(SF-FOOD) KHASRA NO 1243 1218 1219 1217 1221 1222, 359 363HADBAST146VILLSHAMBHUKALANTEHSIL, RAJPURA, PUNJAB",,RAJPURA,140417,TRUE
SD72,RRL AKBARPUR SONEPAT PL DC,RELIANCE RETAIL LIMITED SR TECHNO SOFT PVT LTD KH NO 101//1/1/21 11/2/1 102//5/2/3 5/2/2 5/4/1/2 5/4/22 6 VILLAGE AKBARPUR BAROTA DISTRICT SONIPAT,,SONIPAT,131103,TRUE
SD95,YAYATH WH INDORE,RELIANCE RETAIL LTD YAYATH BUILDTECH 10/1 EMPIRE LOGIPARK AB ROAD INDORE MADHYA PRADESH,,INDORE,453551,TRUE
SE02,AJIO SURAT GJ JIT DC R,RELIANCE RETAIL LIMITED STOCKSTACK LOGISTIC SOLUTIONS PVT LTD LABDHI INDUSTRIAL PARK MUMBAI AHMEDABAD HIGHWAY NH48 BALESHWAR VILLAGE SURAT,,SURAT,394317,TRUE
SE27,QWIK TRENDS MIHAN,NAGPUR DC,,NAGPUR,440001,TRUE
SE31,MIHAN DC,"RELIANCE RETAIL LTD., MIHAN DC, NAGPUR, NEAR MADC AND KHAPRI METRO STATION",,NAGPUR,441108,TRUE
SE32,"RRL TRENDS, SADHRANA DC","SADHRANA, GURUGRAM",,GURUGRAM,122505,TRUE
SE50,MDC-NAGPUR-MIHAN SEZ,"MDC-NAGPUR-MIHAN SEZ(BB-APPS, GM, HF), A DIV OF FUTURE RETAIL LIMITED, NEAR MADC MAIN OFFICE, MIHAN SEZ, WARDH RD, NEAR BAB SAHEB INTERNATIONAL AIRPORT, NAGPUR",,NAGPUR,441108,TRUE
SE59,RRL-EAST-BIHAR-PATNA,RELIANCE RETAIL LIMITED PROCONNECT SUPPLY CHAIN SOL LTD KHATA NO4 PLOT NO 8&9 JAIRAM NAGAR MAHULI ROAD VILLAGE KHOTIA -PATNA,,PATNA,800009,TRUE
SE60,RRL WEST MAHA,NAGPUR,,NAGPUR,,TRUE
SE69,"RRL, JAIPUR","20CUBE WAREHOUSING & DISTRIBUTION PVT. LTD., SP-636 (A-1), ROAD NO. 6, VKI AREA",,JAIPUR,302013,TRUE
SE95,RRL PL YAYATH,"VILLAGE VASNA, CHACHARWADI, TALUKA SANAND",,AHMEDABAD,382213,TRUE
SE96,CWC AKOLA,"CWC, AKOLA",,AKOLA,444006,TRUE
SF06,RRR TRENDS ECOM MIHAN NAGPUR,NAGPUR,,NAGPUR,,TRUE
SF50,RRL PL BRG AMAR COLD CHAIN INDORE,"RELIANCE RETAIL LIMITED, KH NO 535/1/1 & 539/1 VILLAGE, BADIYAKIMA NEMAWAR ROAD, TEH, DIST INDORE",,INDORE,452016,TRUE
SF51,RRL RAJKOT,RELIANCE RETAIL LIMITED AT SATADA NO 141 AND 142 P2 SHREENATHJI INDUSTRIAL ZONE 4 PART 2 N A A PLOT NO 3 SATADA KUVADA RAJKOT,,RAJKOT,360003,TRUE
SF67,RRL VF JAIPUR SDFX DC,RELIANCE RETAIL LIMITED RRL VF JAIPUR,,JAIPUR,302013,TRUE
SF86,MANDIDEEP DC,QSCPL VF BHOPAL IBOB DC SS WAREHOUSE AND LOGISTICS VLG SARAKIYA NEAR MANDIDEEP INDUSTRIAL AREA MANDIDEEP (BHOPAL),,MANDIDEEP,462046,TRUE
SF91,RRL PL HR COLD PVT LTD,NA,,AHMEDABAD,380001,TRUE
SG07,INDORE FC,RRL INDORE EGROCERY FC SHRI VINAYAK LOGISTICS SANWER,,INDORE,453771,TRUE
SG29,STOCK SUGAR,"RELIANCE RETAIL LTD, BEHIND ESSAR PETROL PUMP, NEAR SANATHAL CIRCLE",,AHMEDABAD,382210,TRUE
SG84,RRL TRENDS UNNAO LUCKNOW DC,"RELIANCE RETAIL LIMITED, VILLAGE BAJEHARA NH-25 PARGANA TEHSIL HASANGANJ",,UNNAO,209859,TRUE
SH09,RRL AJIO B2B KHOPOLI 2 DC,RELIANCE RETAIL LIMITED BUILDING NO B 500 IKSHITA LOGISTICS PARK INDOSPACE LOGISTIC PARK KHOPOLI VLG AJIVALI TALUKA KHALAPUR RAIGAD KHOPOLI,,KHOPOLI,410203,TRUE
SH20,DUMARTARAI RAIPUR,"KHASRA NO. 193/19 BLOCK G L.K CORPORATES AND LOGISTICS PARK NH-30 NEW DHAMTARI ROAD, DUMARTARAI",,RAIPUR,492015,TRUE
SH50,RRL AJIO BADLI,"RRL AJIO B2B CDC BADLI RELIANCE RETAIL LIMITED B1200, INDOSPACE INDUSTRIAL AND LOGISTIC PARK, PAHASORUR, FAIZABAD, JHAJJAR, BADLI ROAD, HARYANA",,BADLI,124105,TRUE
SH65,RRL VF MH NAGPUR GATI DC,RELIANCE RETAIL LIMITED VFDC KHUMARI TAH. KALMESHWAR DIST. NAGPUR,,NAGPUR,441502,TRUE
SH66,RRL VF OD KHURDA PL DC,RELIANCE RETAIL LIMITED RELIANCE RETAIL LIMITED A/21A/ 21/AA/22A/22/BA/22/B PKHOLADWAR INDUSTRIAL AREA MOUZA MUKUNDAPRASAD KHORDA,,KHURDA,752055,TRUE
SH71,RRL VF MP GROCERY KHAMKHEDA DC RAISEN,KHAMKHEDA RAISEN,,KHAMKHEDA,,TRUE
SH92,"ASLALI WAREHOUSE, LOCATED AT OLD SURVEY","ASLALI WAREHOUSE, LOCATED AT OLD SURVEY NO./BLOCK NO. 1389 AND NEW SURVEY NO/ BLOCK NO. 1461 OF VILLAGE ASLALI, TALUKA DASKROI DISTRICT AHMEDABAD",,AHMEDABAD,382427,TRUE
SH95,AHMEDABAD,"SHED NO.2 GROUND FLOOR, BLOCK NO. 505, MOUJE, ASLALI, TALUKA DASKROI, AHMEDABAD",,AHMEDABAD,382430,TRUE
SHARDA IND,"SHARDA INDUSTRIES, SANAND",SHARDA INDUSTRIES PLOT NO.12GAYATRI IND ESTATE NR.MANPASAND WAY BRIDGE VIRAMGAM ROAD SANAND,,SANAND,382110,TRUE
SHEOPUR KA,SMART HUB SHEOPUR KALAN,RRL CENTRAL WAREHOUSE GODOWN NO 6 SHEOPUR KALAN II KHATOULI ROAD JAIDA,,SHAHPUR,476337,TRUE
Shoemac,SHOEMAC EXPORTS,"143-MANAS NAGAR, SHAHGANJ AGRA",,AGRA,282010,TRUE
SI02,SH65 QSCPL VF MH NAGPUR GATI,NAGPUR,,NAGPUR,,TRUE
SI05,QSCPL VF GJ AHMBAVLA GROCERY,KOCHARIYA BAVLA,,BAVLA,,TRUE
SI77,SMART HUB RAIPUR RRL,POWER LINE ACCESSORIES ROAD INDUSTRIAL AREA BHANPURI RAIPUR CHHATTISGARH,,RAIPUR,492003,TRUE
SI81,SMART HUB CHOMU,FCPL CENTRAL WAREHOUSING GODOWN NO 1A2A2B TEHSIL CHOMU DISTRICT JAIPUR,,CHOMU,303702,TRUE
SI92,RELIANCE RETAIL LTD,"CENTRAL WAREHOUSE, EGROCERY BODHAN TG FC, JANNEPALLY X ROAD NIZAMABAD, BODHAN",,BODHAN,503185,TRUE
SI96,SMART HUB KHANDWA,"RRL, CENTRAL WAREHOUSING CORPORATION, KHANDWA, ANAND NAGAR",,KHANDWA,"4,50,00,14,50,051",TRUE
SI98,SMART HUB KOTPUTLI RRL,"GODOWN NO. 1D, 3A, 3B, 3C, CENTRAL WH KOTPUTLI CEMENT FACTOR OPP SUB DIST JAIL VILL RAMSINGHPURA, GOPALPURA ROAD JAIPUR, RAJASTHAN",,KOTPUTLI,303108,TRUE
SI99,SMART HUB SIKAR RRL,"CWC JAGMALPURA SIKAR, JHIGAR CHOTI ROAD, JAGMALPURA, POST BHADWASI, SIKAR, RAJASTHAN",,SIKAR,332024,TRUE
SIKANDRABA,SIKANDRABAD,"TWIN TECH INDIA PVT LTD. R-51, 52, 53 & 37, UPSIDC, SIKANDRABAD (UP)",,SIKANDRABAD,203205,TRUE
SILVASSA,SILVASSA,"SILVASSA SURVEY NO 331/2, PLOT NO 1 KHADI PADA MASAT D&N HAVELI, SILVASSA",,SILVASSA,396230,TRUE
SIRSA,SIRSA,THE HARYANA STATE COOPERATIVE SUPPLY AND MARKETING FEDERATION LTD. HAFED DIST SIRSA( HR),,SIRSA,125055,TRUE
SJ14,HOSAKOTE,RRL TRENDS HOSAKOTE 2 DCSY # 12&13 KATHA NO 119 OF EKKA RAJAPURA SULIBELE HOBLI HOSKOTE TALUKU BANGALORE RURAL DIST HOSAKOTE,,HOSAKOTE,562129,TRUE
SJ61,RRL SMART HUB BURDWAN,RELIANCE RETAIL LIMITED CENTRAL WAREHOUSE SADARGHAT ROAD DIST BURDWAN BURDWAN,,BURDWAN,713101,TRUE
SJ76,SMART HUB BIKANER RRL,"GODOWN NO. 1A, 1B, 1C, 2A, 2B, 2C & 3A, CENTRAL WAREHOUSE, OPP. GOVERNMENT ENGINEERING COLLEGE, KARNI INDUSTRIAL AREA PHASE- II, BIKANER",,BIKANER,334004,TRUE
SJ93,RRL CDIT FARRUKHNAGAR DC.,BLOCK I EMBASSY INDUSTRIAL PARK FARRUKHNAGAR HARYANA,,FARRUKHNAGAR,,TRUE
SK3N,RRL TS HYD GO GREEN PL DC,"RELIANCE RETAIL LIMITED SRI. B RAGHAVA REDDY GODOWNS (GO GREEN) SURVEY NO 667, H-NO 14-61/1, CHAMBER - 2 KISTAPUR VILLAGE, MEDCHAL MANDAL TELANGANA",,MEDCHAL,501401,TRUE
SK43,RELIANCE RETAIL LTD FARIDABAD,"KHATONI NO. 12/2, 19/1, 19/2, 22 VILLAGE MAWAI 66 FT ROAD FARIDABAD HARYANA.",,FARIDABAD,121002,TRUE
SK6C,BAVLA DC,WH NO 2 UNO LOGISTICS PARK VILLAGE KOCHARIYA BAVLA RAJKOT HIGHWAY,,BAVLA,382220,TRUE
SK6D,ACHYUT CORPORATION GUWAHATI,M/S ACHYUT CORPORATION AMINGAON HAJO ROAD GUWAHATI,,GUWAHATI,781031,TRUE
SK6F,"RRL CONSUMER BRAND RAJPURA, BJMS LOGISTICS PARK","BANUR TEPLA ROAD, VILLAGE KHERI GURNA TEHSIL RAJPURA, DISTRICT PATIALA",,RAJPURA,140417,TRUE
SK6I,RRL VF SURAT VESMA DC,RELIANCE RETAIL LIMITED GJ-DC-VAS-001-A BLOCK NO 533 534 NEAR MANGALAM 93 534 CANAL ROAD VESMA CHOKDI SURAT MUMBAI HIGHWAY VESMA NAVSARI SURAT GUJARAT INDIA,,SURAT,396475,TRUE
SK6W,"QWIK SUPPLY CHAIN PVT LTD,","BLOCK NO 533 534 NEAR MANGALAM 93, 534 CANAL ROAD VESMA CHOKDI SURAT, MUMBAI HIGHWAY VESMA NAVSARI",,SURAT,,TRUE
SK7F,CONSUMER BRAND HOWRAH,"DOMJUR ROAD, BEGRI . NEAR CHUNIR MATH . VILLAGE -SANKHARIDAHA HOWRAH",,HOWRAH,711411,TRUE
SK8I,RRL VF UK HARIDWAR DC,"KHASRA NO 1827 28 30, OPP PRINCE PIPE PVT LTD DENSO CHOWK BHADRABAD, HARDWAR",,HARIDWAR,,TRUE
SK8M,RRL SMART HUB PILAKHWA RRL,SMART HUB PILAKHWA RRL RELIANCE RETAIL LIMITED BLOCK D KHASRA 376 RELIANCE ROAD BHOVAPUROPP JINDAL NAGAR PILKHUWA HAPUR,,PILKHUWA,245304,TRUE
SKAD,UJJAIN,UJJAIN INDORE NWCC 754 1 MIN 6 VILL UNDASA SHREE GEETA WH SHANKARPUR MADHAVPURA,,UJJAIN,456001,TRUE
SKAR,"STAPLE HUB, ADALAJ","RELIANCE RETAIL LTD, ADALAJ, AHMEDABAD, SANDIP MAHERIYA",,ADALAJ,382421,TRUE
SKDR,RRL AJIO BUSINESS,"DC NAGPUR, KALMESHWAR",,NAGPUR,440010,TRUE
SKDU,JHAJJAR,"RELIANCE RETAIL LIMITED, JHAJJAR REWARI RO, NH 71 NEW NH 352 CHAINAGE RD 401 370, VILLAGE GHIJAROD JHAJJAR",,JHAJJAR,124103,TRUE
SKDX,RRL 20 CUBE WAREHOUSING & DISTRIBUTION LTD INDORE,CORPORATE SECTOR PLOT NO 1 JRG LOGISTIC PARK DAKACHYA AB ROAD INDORE MADHYA PRADESH,,INDORE,453771,TRUE
SKFU,DIGITAL DC BHOPAL,BHOPAL,,BHOPAL,464993,TRUE
SKFV,RRL TALUKA KHEDA,RELIANCE RETAIL LIMITED GALA NO1 SHED C RUDRAPRATA LOGISTIC PARK SY NO 114 115 116 NR COCACOL FACTORY NH8 VILLAGE KAJIPURA TALUKA KHEDA,,KHEDA,387530,TRUE
SKFY,SMART HUB SITAPURA RRL,"GODOWN NO. 5678, CENTRAL WAREHOUSE CORPORATION, PLOT NO: SP1 RIICO INDUSTRIAL AREA, JAIPUR, RAJASTHAN",,JAIPUR,302022,TRUE
SKHC,DHANBAD,"RELIANCE RETAIL LTD, NH2, GODOWN NO 3, GOVINDPUR ROAD DHANBAD",,DHANBAD,828109,TRUE
SKHR,CC JIVANNAGAR SIRSA,"SARKAR KINOOW PLANT, RIICCO INDUSTRIAL AREA, NEAR KISAN KANTA, SHRIGANGANAGAR, RAJASTHAN",,SHRIGANGANAGAR,335001,TRUE
SKML,SMART HUB MUNDKA,MUNDKA,,DELHI,110041,TRUE
SL07,"RRL, HOWRAH","RELIANCE RETAIL LIMITED, RRL HOWRAH SHADOW FAX DC, HOWRAH, WEST BENGAL",,HOWRAH,711302,TRUE
SL1L,RELIANCE RETAIL LTD TRENDS,"INDUSTRIAL PLOT, VILLAGE DADRI TOE, JHAJJAR, HARYANA",,JHAJJAR,124103,TRUE
SL1Q,PGB NORTH-UP-SIKANDRABAD,"DAMCO INDIA PVT LTD, VRY LOGISTICS PARK, SIKANDRABAD, DEHAT NEAR SIRONDHAN, MOD SIKANDRABAD, BULANDSHAR, UTTAR PRADESH",,SIKANDRABAD,203205,TRUE
SL24,STO CHHINDWARA,CHHINDWARA,,CHHINDWARA,480001,TRUE
